learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.624603
1,4,1,0.238,0.877,0.163,0.556091
1,4,2,0.238,0.877,0.163,0.047028
1,4,2,0.238,0.877,0.163,0.302582
1,4,2,0.238,0.877,0.163,0.289642
1,4,3,0.238,0.877,0.163,0.065643
1,4,3,0.238,0.877,0.163,0.075989
1,4,3,0.238,0.877,0.163,0.379456
2,8,0,0.201,0.881,0.16,0.48764
2,8,1,0.201,0.881,0.16,0.721375
2,8,2,0.201,0.881,0.16,0.20285
2,8,3,0.201,0.881,0.16,0.69751
2,8,4,0.201,0.881,0.16,0.515503
2,8,5,0.201,0.881,0.16,0.838379
2,8,6,0.201,0.881,0.16,0.489868
2,8,7,0.201,0.881,0.16,0.954102
3,10,0,0.215,0.875,0.15,0.65387
3,10,1,0.215,0.875,0.15,0.817932
3,10,2,0.215,0.875,0.15,0.931702
3,10,3,0.215,0.875,0.15,0.676086
3,10,4,0.215,0.875,0.15,0.983826
3,10,5,0.215,0.875,0.15,0.224396
3,10,6,0.215,0.875,0.15,0.761108
3,10,7,0.215,0.875,0.15,0.001587
3,10,7,0.215,0.875,0.15,0.932556
3,10,8,0.215,0.875,0.15,0.601898
3,10,9,0.215,0.875,0.15,0.374237
4,13,0,0.229,0.865,0.154,0.02478
4,13,0,0.229,0.865,0.154,0.40802
4,13,0,0.229,0.865,0.154,0.144684
4,13,0,0.229,0.865,0.154,0.405609
4,13,1,0.229,0.865,0.154,0.943604
4,13,2,0.229,0.865,0.154,0.717712
4,13,3,0.229,0.865,0.154,0.123352
4,13,3,0.229,0.865,0.154,0.79538
4,13,3,0.229,0.865,0.154,0.8526
4,13,4,0.229,0.865,0.154,0.912689
4,13,5,0.229,0.865,0.154,0.822388
4,13,6,0.229,0.865,0.154,0.589813
4,13,7,0.229,0.865,0.154,0.894562
4,13,8,0.229,0.865,0.154,0.710724
4,13,9,0.229,0.865,0.154,0.095612
4,13,9,0.229,0.865,0.154,0.540558
4,13,9,0.229,0.865,0.154,0.125488
4,13,9,0.229,0.865,0.154,0.781586
4,13,10,0.229,0.865,0.154,0.30307
4,13,11,0.229,0.865,0.154,0.364685
4,13,12,0.229,0.865,0.154,0.442963
