learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),rr,fr,sr,rating,ratingCode
1,4,0,0.238,0.877,0.163,0.932983398,N/A,N/A,N/A,No Recommendation Request
1,4,1,0.238,0.877,0.163,0.084747314,0.40145874,0.565002441,N/A,No Rating Submission
1,4,2,0.238,0.877,0.163,0.034240723,0.144134521,0.740661621,N/A,No Rating Submission
1,4,3,0.238,0.877,0.163,0.732177734,N/A,N/A,N/A,No Recommendation Request
2,8,0,0.201,0.881,0.16,0.920410156,N/A,N/A,N/A,No Recommendation Request
2,8,1,0.201,0.881,0.16,0.871490479,N/A,N/A,N/A,No Recommendation Request
2,8,2,0.201,0.881,0.16,0.861083984,N/A,N/A,N/A,No Recommendation Request
2,8,3,0.201,0.881,0.16,0.185302734,0.045440674,0.216430664,N/A,No Rating Submission
2,8,4,0.201,0.881,0.16,0.786682129,N/A,N/A,N/A,No Recommendation Request
2,8,5,0.201,0.881,0.16,0.818511963,N/A,N/A,N/A,No Recommendation Request
2,8,6,0.201,0.881,0.16,0.24597168,N/A,N/A,N/A,No Recommendation Request
2,8,7,0.201,0.881,0.16,0.208221436,N/A,N/A,N/A,No Recommendation Request
3,10,0,0.215,0.875,0.15,0.050689697,0.612731934,0.178466797,N/A,No Rating Submission
3,10,1,0.215,0.875,0.15,0.584838867,N/A,N/A,N/A,No Recommendation Request
3,10,2,0.215,0.875,0.15,0.123321533,0.177947998,0.104370117,1,
3,10,3,0.215,0.875,0.15,0.623352051,N/A,N/A,N/A,No Recommendation Request
3,10,4,0.215,0.875,0.15,0.713134766,N/A,N/A,N/A,No Recommendation Request
3,10,5,0.215,0.875,0.15,0.520721436,N/A,N/A,N/A,No Recommendation Request
3,10,6,0.215,0.875,0.15,0.674224854,N/A,N/A,N/A,No Recommendation Request
3,10,7,0.215,0.875,0.15,0.902679443,N/A,N/A,N/A,No Recommendation Request
3,10,8,0.215,0.875,0.15,0.106445313,0.474853516,0.655578613,N/A,No Rating Submission
3,10,9,0.215,0.875,0.15,0.505981445,N/A,N/A,N/A,No Recommendation Request
4,13,0,0.229,0.865,0.154,0.161895752,0.107849121,0.557830811,N/A,No Rating Submission
4,13,1,0.229,0.865,0.154,0.968505859,N/A,N/A,N/A,No Recommendation Request
4,13,2,0.229,0.865,0.154,0.044555664,0.812835693,0.454437256,N/A,No Rating Submission
4,13,3,0.229,0.865,0.154,0.736999512,N/A,N/A,N/A,No Recommendation Request
4,13,4,0.229,0.865,0.154,0.007141113,0.217773438,0.952758789,N/A,No Rating Submission
4,13,5,0.229,0.865,0.154,0.85256958,N/A,N/A,N/A,No Recommendation Request
4,13,6,0.229,0.865,0.154,0.012634277,0.893768311,N/A,N/A,No Recommendation Follow
4,13,7,0.229,0.865,0.154,0.398712158,N/A,N/A,N/A,No Recommendation Request
4,13,8,0.229,0.865,0.154,0.579162598,N/A,N/A,N/A,No Recommendation Request
4,13,9,0.229,0.865,0.154,0.35848999,N/A,N/A,N/A,No Recommendation Request
4,13,10,0.229,0.865,0.154,0.242584229,N/A,N/A,N/A,No Recommendation Request
4,13,11,0.229,0.865,0.154,0.713623047,N/A,N/A,N/A,No Recommendation Request
4,13,12,0.229,0.865,0.154,0.160186768,0.608947754,0.23260498,N/A,No Rating Submission
5,9,0,0.22,0.871,0.172,0.494567871,N/A,N/A,N/A,No Recommendation Request
5,9,1,0.22,0.871,0.172,0.209960938,0.18270874,0.939819336,N/A,No Rating Submission
5,9,2,0.22,0.871,0.172,0.388275146,N/A,N/A,N/A,No Recommendation Request
5,9,3,0.22,0.871,0.172,0.066589355,0.049743652,0.040283203,4,
5,9,4,0.22,0.871,0.172,0.348602295,N/A,N/A,N/A,No Recommendation Request
5,9,5,0.22,0.871,0.172,0.018035889,0.663696289,0.820922852,N/A,No Rating Submission
5,9,6,0.22,0.871,0.172,0.477874756,N/A,N/A,N/A,No Recommendation Request
5,9,7,0.22,0.871,0.172,0.733947754,N/A,N/A,N/A,No Recommendation Request
5,9,8,0.22,0.871,0.172,0.069580078,0.516693115,0.917816162,N/A,No Rating Submission
6,19,0,0.22,0.863,0.181,0.778198242,N/A,N/A,N/A,No Recommendation Request
6,19,1,0.22,0.863,0.181,0.475982666,N/A,N/A,N/A,No Recommendation Request
6,19,2,0.22,0.863,0.181,0.194854736,0.284240723,0.055175781,0,
6,19,3,0.22,0.863,0.181,0.266448975,N/A,N/A,N/A,No Recommendation Request
6,19,4,0.22,0.863,0.181,0.494659424,N/A,N/A,N/A,No Recommendation Request
6,19,5,0.22,0.863,0.181,0.996490479,N/A,N/A,N/A,No Recommendation Request
6,19,6,0.22,0.863,0.181,0.23916626,N/A,N/A,N/A,No Recommendation Request
6,19,7,0.22,0.863,0.181,0.95791626,N/A,N/A,N/A,No Recommendation Request
6,19,8,0.22,0.863,0.181,0.111328125,0.498962402,0.328521729,N/A,No Rating Submission
6,19,9,0.22,0.863,0.181,0.094238281,0.137298584,0.352355957,N/A,No Rating Submission
6,19,10,0.22,0.863,0.181,0.621917725,N/A,N/A,N/A,No Recommendation Request
6,19,11,0.22,0.863,0.181,0.213378906,0.273498535,0.726531982,N/A,No Rating Submission
6,19,12,0.22,0.863,0.181,0.590240479,N/A,N/A,N/A,No Recommendation Request
6,19,13,0.22,0.863,0.181,0.153808594,0.738952637,0.165344238,1,
6,19,14,0.22,0.863,0.181,0.530975342,N/A,N/A,N/A,No Recommendation Request
6,19,15,0.22,0.863,0.181,0.293884277,N/A,N/A,N/A,No Recommendation Request
6,19,16,0.22,0.863,0.181,0.117218018,0.761322021,0.687561035,N/A,No Rating Submission
6,19,17,0.22,0.863,0.181,0.080963135,0.051879883,0.115692139,2,
6,19,18,0.22,0.863,0.181,0.179748535,0.564758301,0.026550293,2,
7,8,0,0.209,0.866,0.153,0.559753418,N/A,N/A,N/A,No Recommendation Request
7,8,1,0.209,0.866,0.153,0.71194458,N/A,N/A,N/A,No Recommendation Request
7,8,2,0.209,0.866,0.153,0.463867188,N/A,N/A,N/A,No Recommendation Request
7,8,3,0.209,0.866,0.153,0.37701416,N/A,N/A,N/A,No Recommendation Request
7,8,4,0.209,0.866,0.153,0.187469482,0.305908203,0.539398193,N/A,No Rating Submission
7,8,5,0.209,0.866,0.153,0.956390381,N/A,N/A,N/A,No Recommendation Request
7,8,6,0.209,0.866,0.153,0.568786621,N/A,N/A,N/A,No Recommendation Request
7,8,7,0.209,0.866,0.153,0.985778809,N/A,N/A,N/A,No Recommendation Request
8,10,0,0.223,0.887,0.165,0.483856201,N/A,N/A,N/A,No Recommendation Request
8,10,1,0.223,0.887,0.165,0.91204834,N/A,N/A,N/A,No Recommendation Request
8,10,2,0.223,0.887,0.165,0.146850586,0.705535889,0.437896729,N/A,No Rating Submission
8,10,3,0.223,0.887,0.165,0.936889648,N/A,N/A,N/A,No Recommendation Request
8,10,4,0.223,0.887,0.165,0.846801758,N/A,N/A,N/A,No Recommendation Request
8,10,5,0.223,0.887,0.165,0.682800293,N/A,N/A,N/A,No Recommendation Request
8,10,6,0.223,0.887,0.165,0.346740723,N/A,N/A,N/A,No Recommendation Request
8,10,7,0.223,0.887,0.165,0.875793457,N/A,N/A,N/A,No Recommendation Request
8,10,8,0.223,0.887,0.165,0.190490723,0.108947754,0.628204346,N/A,No Rating Submission
8,10,9,0.223,0.887,0.165,0.024780273,0.108001709,0.155303955,2,
9,13,0,0.199,0.871,0.156,0.290222168,N/A,N/A,N/A,No Recommendation Request
9,13,1,0.199,0.871,0.156,0.269683838,N/A,N/A,N/A,No Recommendation Request
9,13,2,0.199,0.871,0.156,0.520019531,N/A,N/A,N/A,No Recommendation Request
9,13,3,0.199,0.871,0.156,0.392730713,N/A,N/A,N/A,No Recommendation Request
9,13,4,0.199,0.871,0.156,0.286621094,N/A,N/A,N/A,No Recommendation Request
9,13,5,0.199,0.871,0.156,0.357910156,N/A,N/A,N/A,No Recommendation Request
9,13,6,0.199,0.871,0.156,0.031738281,0.317047119,0.513275146,N/A,No Rating Submission
9,13,7,0.199,0.871,0.156,0.053375244,0.349761963,0.783630371,N/A,No Rating Submission
9,13,8,0.199,0.871,0.156,0.117126465,0.17300415,0.720794678,N/A,No Rating Submission
9,13,9,0.199,0.871,0.156,0.872924805,N/A,N/A,N/A,No Recommendation Request
9,13,10,0.199,0.871,0.156,0.031616211,0.62322998,0.881774902,N/A,No Rating Submission
9,13,11,0.199,0.871,0.156,0.520355225,N/A,N/A,N/A,No Recommendation Request
9,13,12,0.199,0.871,0.156,0.656005859,N/A,N/A,N/A,No Recommendation Request
10,7,0,0.2,0.876,0.158,0.378417969,N/A,N/A,N/A,No Recommendation Request
10,7,1,0.2,0.876,0.158,0.278320313,N/A,N/A,N/A,No Recommendation Request
10,7,2,0.2,0.876,0.158,0.255554199,N/A,N/A,N/A,No Recommendation Request
10,7,3,0.2,0.876,0.158,0.629699707,N/A,N/A,N/A,No Recommendation Request
10,7,4,0.2,0.876,0.158,0.28137207,N/A,N/A,N/A,No Recommendation Request
10,7,5,0.2,0.876,0.158,0.325195313,N/A,N/A,N/A,No Recommendation Request
10,7,6,0.2,0.876,0.158,0.031524658,0.087127686,0.452728271,N/A,No Rating Submission
11,2,0,0.194,0.867,0.189,0.752716064,N/A,N/A,N/A,No Recommendation Request
11,2,1,0.194,0.867,0.189,0.436035156,N/A,N/A,N/A,No Recommendation Request
12,19,0,0.221,0.877,0.142,0.611907959,N/A,N/A,N/A,No Recommendation Request
12,19,1,0.221,0.877,0.142,0.905334473,N/A,N/A,N/A,No Recommendation Request
12,19,2,0.221,0.877,0.142,0.060943604,0.578155518,0.004608154,0,
12,19,3,0.221,0.877,0.142,0.727294922,N/A,N/A,N/A,No Recommendation Request
