learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,3,0.238,0.877,0.163,0.719879,0
3,10,1,0.215,0.875,0.15,0.94635,0
3,10,2,0.215,0.875,0.15,0.211212,1
3,10,4,0.215,0.875,0.15,0.611481,2
3,10,6,0.215,0.875,0.15,0.629517,3
4,13,5,0.229,0.865,0.154,0.603699,9
4,13,7,0.229,0.865,0.154,0.635101,0
4,13,8,0.229,0.865,0.154,0.211823,6
4,13,11,0.229,0.865,0.154,0.424988,4
4,13,12,0.229,0.865,0.154,0.657928,1
5,9,0,0.22,0.871,0.172,0.430634,6
6,19,4,0.22,0.863,0.181,0.652832,6
6,19,6,0.22,0.863,0.181,0.833862,4
6,19,17,0.22,0.863,0.181,0.145538,9
7,8,2,0.209,0.866,0.153,0.371216,1
8,10,3,0.223,0.887,0.165,0.612488,1
8,10,4,0.223,0.887,0.165,0.369568,2
8,10,5,0.223,0.887,0.165,0.359436,3
8,10,8,0.223,0.887,0.165,0.38501,7
8,10,9,0.223,0.887,0.165,0.15564,5
9,13,3,0.199,0.871,0.156,0.660492,2
10,7,2,0.2,0.876,0.158,0.912445,4
11,2,0,0.194,0.867,0.189,0.954193,4
12,19,4,0.221,0.877,0.142,0.262939,4
12,19,8,0.221,0.877,0.142,0.399445,2
12,19,11,0.221,0.877,0.142,0.298187,5
12,19,14,0.221,0.877,0.142,0.478088,8
12,19,18,0.221,0.877,0.142,0.386475,3
13,8,1,0.232,0.87,0.181,0.068359,3
13,8,7,0.232,0.87,0.181,0.734558,9
15,15,0,0.218,0.879,0.17,0.540741,3
15,15,1,0.218,0.879,0.17,0.673401,9
15,15,7,0.218,0.879,0.17,0.744293,1
15,15,10,0.218,0.879,0.17,0.5224,0
15,15,11,0.218,0.879,0.17,0.654999,6
16,8,1,0.201,0.854,0.167,0.908112,9
16,8,3,0.201,0.854,0.167,0.031586,1
17,16,2,0.22,0.885,0.159,0.832977,9
17,16,8,0.22,0.885,0.159,0.566162,1
17,16,15,0.22,0.885,0.159,0.716339,0
18,10,3,0.213,0.871,0.173,0.360901,9
18,10,4,0.213,0.871,0.173,0.067596,1
18,10,7,0.213,0.871,0.173,0.359344,0
20,16,1,0.203,0.875,0.159,0.703217,9
21,6,1,0.224,0.868,0.161,0.025208,9
21,6,2,0.224,0.868,0.161,0.47168,1
22,11,2,0.213,0.886,0.179,0.710785,9
22,11,4,0.213,0.886,0.179,0.707062,1
24,12,1,0.204,0.882,0.181,0.49585,9
24,12,3,0.204,0.882,0.181,0.493225,1
24,12,4,0.204,0.882,0.181,0.479431,0
24,12,6,0.204,0.882,0.181,0.095093,6
25,15,6,0.222,0.878,0.162,0.15564,9
25,15,10,0.222,0.878,0.162,0.796753,1
25,15,11,0.222,0.878,0.162,0.034363,0
25,15,12,0.222,0.878,0.162,0.464478,6
25,15,14,0.222,0.878,0.162,0.229187,3
26,20,4,0.21,0.877,0.164,0.350769,9
26,20,18,0.21,0.877,0.164,0.587433,0
26,20,19,0.21,0.877,0.164,0.344666,8
27,10,0,0.197,0.884,0.171,0.108276,8
27,10,5,0.197,0.884,0.171,0.494293,5
27,10,6,0.197,0.884,0.171,0.813477,0
28,20,3,0.222,0.858,0.156,0.214508,8
28,20,6,0.222,0.858,0.156,0.412933,5
28,20,11,0.222,0.858,0.156,0.20343,0
28,20,16,0.222,0.858,0.156,0.161957,7
28,20,18,0.222,0.858,0.156,0.947021,3
29,20,3,0.225,0.848,0.187,0.79306,8
29,20,15,0.225,0.848,0.187,0.194305,5
29,20,18,0.225,0.848,0.187,0.619293,0
29,20,19,0.225,0.848,0.187,0.916229,7
30,13,0,0.214,0.883,0.167,0.641205,5
30,13,1,0.214,0.883,0.167,0.921204,8
30,13,2,0.214,0.883,0.167,0.356537,7
30,13,8,0.214,0.883,0.167,0.904022,3
30,13,11,0.214,0.883,0.167,0.927246,0
31,10,5,0.21,0.878,0.158,0.962769,5
31,10,9,0.21,0.878,0.158,0.559784,8
32,15,1,0.224,0.892,0.171,0.793671,5
32,15,2,0.224,0.892,0.171,0.280548,8
32,15,3,0.224,0.892,0.171,0.982422,7
32,15,5,0.224,0.892,0.171,0.420197,3
32,15,6,0.224,0.892,0.171,0.226379,0
32,15,13,0.224,0.892,0.171,0.319702,9
32,15,14,0.224,0.892,0.171,0.240082,1
33,22,7,0.215,0.885,0.181,0.942108,5
33,22,8,0.215,0.885,0.181,0.878845,8
33,22,10,0.215,0.885,0.181,0.771851,7
33,22,12,0.215,0.885,0.181,0.042938,2
33,22,17,0.215,0.885,0.181,0.700562,0
34,3,1,0.204,0.891,0.151,0.473328,7
35,23,14,0.211,0.883,0.171,0.029663,5
35,23,18,0.211,0.883,0.171,0.12912,8
35,23,21,0.211,0.883,0.171,0.507568,3
36,19,9,0.226,0.864,0.15,0.827148,5
36,19,18,0.226,0.864,0.15,0.100861,8
37,9,2,0.204,0.862,0.175,0.736115,5
37,9,4,0.204,0.862,0.175,0.311707,8
38,27,2,0.186,0.87,0.168,0.63443,3
38,27,11,0.186,0.87,0.168,0.982239,9
39,5,0,0.233,0.878,0.159,0.03894,3
39,5,2,0.233,0.878,0.159,0.840271,9
40,16,5,0.217,0.889,0.162,0.382263,3
40,16,10,0.217,0.889,0.162,0.531647,9
40,16,11,0.217,0.889,0.162,0.560486,8
40,16,15,0.217,0.889,0.162,0.008209,1
41,17,3,0.222,0.866,0.147,0.309601,3
41,17,11,0.222,0.866,0.147,0.33252,5
41,17,13,0.222,0.866,0.147,0.783752,9
41,17,16,0.222,0.866,0.147,0.094238,6
42,3,1,0.208,0.883,0.156,0.324005,3
43,19,9,0.208,0.866,0.186,0.931335,3
44,18,7,0.229,0.874,0.148,0.059326,3
44,18,8,0.229,0.874,0.148,0.312531,5
45,23,12,0.212,0.857,0.18,0.79776,3
46,15,6,0.215,0.874,0.166,0.33905,3
46,15,9,0.215,0.874,0.166,0.113159,5
46,15,10,0.215,0.874,0.166,0.822845,9
46,15,13,0.215,0.874,0.166,0.123688,6
47,10,5,0.204,0.889,0.168,0.262421,3
48,11,1,0.235,0.876,0.14,0.559601,3
48,11,3,0.235,0.876,0.14,0.159973,5
48,11,7,0.235,0.876,0.14,0.992737,7
48,11,9,0.235,0.876,0.14,0.757996,8
49,29,1,0.196,0.879,0.164,0.921173,5
49,29,2,0.196,0.879,0.164,0.49649,7
49,29,3,0.196,0.879,0.164,0.685944,3
49,29,4,0.196,0.879,0.164,0.663696,8
49,29,5,0.196,0.879,0.164,0.931396,2
49,29,7,0.196,0.879,0.164,0.14856,6
49,29,15,0.196,0.879,0.164,0.439178,9
49,29,16,0.196,0.879,0.164,0.810638,1
50,11,2,0.227,0.872,0.161,0.72818,5
50,11,4,0.227,0.872,0.161,0.265289,7
