learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.158661
1,4,0,0.238,0.877,0.163,0.174255
1,4,0,0.238,0.877,0.163,0.091064
1,4,0,0.238,0.877,0.163,0.087616
1,4,1,0.238,0.877,0.163,0.587738
1,4,2,0.238,0.877,0.163,0.33847
1,4,3,0.238,0.877,0.163,0.418091
2,8,0,0.201,0.881,0.16,0.071075
2,8,0,0.201,0.881,0.16,0.460358
2,8,0,0.201,0.881,0.16,0.446808
2,8,1,0.201,0.881,0.16,0.071747
2,8,1,0.201,0.881,0.16,0.572449
2,8,1,0.201,0.881,0.16,0.948547
2,8,2,0.201,0.881,0.16,0.120697
2,8,2,0.201,0.881,0.16,0.958893
2,8,3,0.201,0.881,0.16,0.219666
2,8,4,0.201,0.881,0.16,0.934723
2,8,5,0.201,0.881,0.16,0.897919
2,8,6,0.201,0.881,0.16,0.419891
2,8,7,0.201,0.881,0.16,0.462616
3,10,0,0.215,0.875,0.15,0.315979
3,10,1,0.215,0.875,0.15,0.860718
3,10,2,0.215,0.875,0.15,0.196716
3,10,2,0.215,0.875,0.15,0.755432
3,10,2,0.215,0.875,0.15,0.473907
3,10,3,0.215,0.875,0.15,0.363983
3,10,4,0.215,0.875,0.15,0.891418
3,10,5,0.215,0.875,0.15,0.400726
3,10,6,0.215,0.875,0.15,0.15744
3,10,6,0.215,0.875,0.15,0.389435
3,10,6,0.215,0.875,0.15,0.582184
3,10,7,0.215,0.875,0.15,0.608826
3,10,8,0.215,0.875,0.15,0.254608
3,10,9,0.215,0.875,0.15,0.526947
4,13,0,0.229,0.865,0.154,0.987488
4,13,1,0.229,0.865,0.154,0.036011
4,13,1,0.229,0.865,0.154,0.537048
4,13,1,0.229,0.865,0.154,0.371063
4,13,2,0.229,0.865,0.154,0.705261
4,13,3,0.229,0.865,0.154,0.896027
4,13,4,0.229,0.865,0.154,0.358215
4,13,5,0.229,0.865,0.154,0.235992
4,13,6,0.229,0.865,0.154,0.907562
4,13,7,0.229,0.865,0.154,0.986633
4,13,8,0.229,0.865,0.154,0.843414
4,13,9,0.229,0.865,0.154,0.17691
4,13,9,0.229,0.865,0.154,0.589874
4,13,9,0.229,0.865,0.154,0.802338
4,13,10,0.229,0.865,0.154,0.243256
4,13,11,0.229,0.865,0.154,0.061951
4,13,11,0.229,0.865,0.154,0.043732
4,13,11,0.229,0.865,0.154,0.28067
4,13,12,0.229,0.865,0.154,0.331421
5,9,0,0.22,0.871,0.172,0.472717
5,9,1,0.22,0.871,0.172,0.836731
5,9,2,0.22,0.871,0.172,0.753326
5,9,3,0.22,0.871,0.172,0.794891
5,9,4,0.22,0.871,0.172,0.190552
5,9,4,0.22,0.871,0.172,0.075684
5,9,4,0.22,0.871,0.172,0.243164
5,9,5,0.22,0.871,0.172,0.552307
5,9,6,0.22,0.871,0.172,0.760101
5,9,7,0.22,0.871,0.172,0.784119
5,9,8,0.22,0.871,0.172,0.552826
6,19,0,0.22,0.863,0.181,0.720886
6,19,1,0.22,0.863,0.181,0.294891
6,19,2,0.22,0.863,0.181,0.55661
6,19,3,0.22,0.863,0.181,0.096771
6,19,3,0.22,0.863,0.181,0.867493
6,19,4,0.22,0.863,0.181,0.476471
6,19,5,0.22,0.863,0.181,0.792023
6,19,6,0.22,0.863,0.181,0.369995
6,19,7,0.22,0.863,0.181,0.987
6,19,8,0.22,0.863,0.181,0.406219
6,19,9,0.22,0.863,0.181,0.535126
6,19,10,0.22,0.863,0.181,0.653076
6,19,11,0.22,0.863,0.181,0.246735
6,19,12,0.22,0.863,0.181,0.552887
6,19,13,0.22,0.863,0.181,0.265472
6,19,14,0.22,0.863,0.181,0.871948
6,19,15,0.22,0.863,0.181,0.155487
6,19,15,0.22,0.863,0.181,0.642181
6,19,15,0.22,0.863,0.181,0.34848
6,19,16,0.22,0.863,0.181,0.404572
6,19,17,0.22,0.863,0.181,0.911713
6,19,18,0.22,0.863,0.181,0.968567
7,8,0,0.209,0.866,0.153,0.453308
7,8,1,0.209,0.866,0.153,0.947601
7,8,2,0.209,0.866,0.153,0.409637
7,8,3,0.209,0.866,0.153,0.803711
7,8,4,0.209,0.866,0.153,0.802856
7,8,5,0.209,0.866,0.153,0.90271
7,8,6,0.209,0.866,0.153,0.568054
7,8,7,0.209,0.866,0.153,0.988464
8,10,0,0.223,0.887,0.165,0.990723
8,10,1,0.223,0.887,0.165,0.208588
8,10,1,0.223,0.887,0.165,0.890167
8,10,2,0.223,0.887,0.165,0.144409
8,10,2,0.223,0.887,0.165,0.899841
8,10,3,0.223,0.887,0.165,0.441498
8,10,4,0.223,0.887,0.165,0.587158
8,10,5,0.223,0.887,0.165,0.58432
8,10,6,0.223,0.887,0.165,0.033722
8,10,6,0.223,0.887,0.165,0.358215
8,10,6,0.223,0.887,0.165,0.907043
8,10,7,0.223,0.887,0.165,0.561401
8,10,8,0.223,0.887,0.165,0.331207
8,10,9,0.223,0.887,0.165,0.637024
9,13,0,0.199,0.871,0.156,0.442291
9,13,1,0.199,0.871,0.156,0.70929
9,13,2,0.199,0.871,0.156,0.124512
9,13,2,0.199,0.871,0.156,0.189636
9,13,2,0.199,0.871,0.156,0.341705
9,13,3,0.199,0.871,0.156,0.581543
9,13,4,0.199,0.871,0.156,0.59549
9,13,5,0.199,0.871,0.156,0.77417
9,13,6,0.199,0.871,0.156,0.969849
9,13,7,0.199,0.871,0.156,0.350311
9,13,8,0.199,0.871,0.156,0.652527
9,13,9,0.199,0.871,0.156,0.672791
9,13,10,0.199,0.871,0.156,0.804596
9,13,11,0.199,0.871,0.156,0.492767
9,13,12,0.199,0.871,0.156,0.276489
10,7,0,0.2,0.876,0.158,0.266357
10,7,1,0.2,0.876,0.158,0.21524
10,7,2,0.2,0.876,0.158,0.457825
10,7,3,0.2,0.876,0.158,0.723145
10,7,4,0.2,0.876,0.158,0.230957
10,7,5,0.2,0.876,0.158,0.234497
10,7,6,0.2,0.876,0.158,0.852509
11,2,0,0.194,0.867,0.189,0.660706
11,2,1,0.194,0.867,0.189,0.710876
12,19,0,0.221,0.877,0.142,0.149597
12,19,0,0.221,0.877,0.142,0.345703
12,19,0,0.221,0.877,0.142,0.278595
12,19,1,0.221,0.877,0.142,0.846436
12,19,2,0.221,0.877,0.142,0.095093
12,19,2,0.221,0.877,0.142,0.125549
12,19,2,0.221,0.877,0.142,0.472351
12,19,3,0.221,0.877,0.142,0.647705
12,19,4,0.221,0.877,0.142,0.785095
12,19,5,0.221,0.877,0.142,0.437714
12,19,6,0.221,0.877,0.142,0.229279
12,19,7,0.221,0.877,0.142,0.795868
12,19,8,0.221,0.877,0.142,0.981812
12,19,9,0.221,0.877,0.142,0.136902
12,19,9,0.221,0.877,0.142,0.093445
12,19,9,0.221,0.877,0.142,0.156525
12,19,10,0.221,0.877,0.142,0.366333
12,19,11,0.221,0.877,0.142,0.217621
12,19,11,0.221,0.877,0.142,0.605438
12,19,11,0.221,0.877,0.142,0.480469
12,19,12,0.221,0.877,0.142,0.014709
12,19,12,0.221,0.877,0.142,0.49765
12,19,12,0.221,0.877,0.142,0.190125
12,19,13,0.221,0.877,0.142,0.146942
12,19,13,0.221,0.877,0.142,0.751923
12,19,13,0.221,0.877,0.142,0.755951
12,19,14,0.221,0.877,0.142,0.346619
12,19,15,0.221,0.877,0.142,0.618378
12,19,16,0.221,0.877,0.142,0.758209
12,19,17,0.221,0.877,0.142,0.328705
12,19,18,0.221,0.877,0.142,0.698914
13,8,0,0.232,0.87,0.181,0.581299
13,8,1,0.232,0.87,0.181,0.359406
13,8,2,0.232,0.87,0.181,0.450073
13,8,3,0.232,0.87,0.181,0.325043
13,8,4,0.232,0.87,0.181,0.287445
13,8,5,0.232,0.87,0.181,0.792603
13,8,6,0.232,0.87,0.181,0.622681
13,8,7,0.232,0.87,0.181,0.055115
13,8,7,0.232,0.87,0.181,0.586975
13,8,7,0.232,0.87,0.181,0.100342
13,8,7,0.232,0.87,0.181,0.811157
14,7,0,0.219,0.871,0.161,0.52594
14,7,1,0.219,0.871,0.161,0.687744
14,7,2,0.219,0.871,0.161,0.33136
14,7,3,0.219,0.871,0.161,0.643768
14,7,4,0.219,0.871,0.161,0.355316
14,7,5,0.219,0.871,0.161,0.288483
14,7,6,0.219,0.871,0.161,0.298218
15,15,0,0.218,0.879,0.17,0.461761
15,15,1,0.218,0.879,0.17,0.612518
15,15,2,0.218,0.879,0.17,0.666931
15,15,3,0.218,0.879,0.17,0.139374
15,15,3,0.218,0.879,0.17,0.367218
15,15,3,0.218,0.879,0.17,0.483429
15,15,4,0.218,0.879,0.17,0.819733
15,15,5,0.218,0.879,0.17,0.676086
15,15,6,0.218,0.879,0.17,0.538361
15,15,7,0.218,0.879,0.17,0.608765
15,15,8,0.218,0.879,0.17,0.509644
15,15,9,0.218,0.879,0.17,0.224579
15,15,10,0.218,0.879,0.17,0.913666
15,15,11,0.218,0.879,0.17,0.885712
15,15,12,0.218,0.879,0.17,0.0224
15,15,12,0.218,0.879,0.17,0.719849
15,15,12,0.218,0.879,0.17,0.66394
15,15,13,0.218,0.879,0.17,0.146729
15,15,13,0.218,0.879,0.17,0.568909
15,15,13,0.218,0.879,0.17,0.468628
15,15,14,0.218,0.879,0.17,0.937347
16,8,0,0.201,0.854,0.167,0.075348
16,8,0,0.201,0.854,0.167,0.262878
16,8,0,0.201,0.854,0.167,0.539978
16,8,1,0.201,0.854,0.167,0.14624
16,8,1,0.201,0.854,0.167,0.423981
16,8,1,0.201,0.854,0.167,0.599457
16,8,2,0.201,0.854,0.167,0.69809
16,8,3,0.201,0.854,0.167,0.363525
16,8,4,0.201,0.854,0.167,0.79425
16,8,5,0.201,0.854,0.167,0.956177
16,8,6,0.201,0.854,0.167,0.580505
16,8,7,0.201,0.854,0.167,0.298645
17,16,0,0.22,0.885,0.159,0.045441
17,16,0,0.22,0.885,0.159,0.180359
17,16,0,0.22,0.885,0.159,0.20575
17,16,1,0.22,0.885,0.159,0.268005
17,16,2,0.22,0.885,0.159,0.078949
17,16,2,0.22,0.885,0.159,0.872894
17,16,2,0.22,0.885,0.159,0.776459
17,16,3,0.22,0.885,0.159,0.658417
17,16,4,0.22,0.885,0.159,0.890991
