learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.147308
1,4,0,0.238,0.877,0.163,0.944061
1,4,1,0.238,0.877,0.163,0.183014
1,4,1,0.238,0.877,0.163,0.352356
1,4,1,0.238,0.877,0.163,0.568787
1,4,2,0.238,0.877,0.163,0.1586
1,4,2,0.238,0.877,0.163,0.072784
1,4,2,0.238,0.877,0.163,0.394806
1,4,3,0.238,0.877,0.163,0.589203
2,8,0,0.201,0.881,0.16,0.679718
2,8,1,0.201,0.881,0.16,0.215302
2,8,2,0.201,0.881,0.16,0.472748
2,8,3,0.201,0.881,0.16,0.672455
2,8,4,0.201,0.881,0.16,0.47702
2,8,5,0.201,0.881,0.16,0.532471
2,8,6,0.201,0.881,0.16,0.255127
2,8,7,0.201,0.881,0.16,0.976685
3,10,0,0.215,0.875,0.15,0.870056
3,10,1,0.215,0.875,0.15,0.340271
3,10,2,0.215,0.875,0.15,0.554749
3,10,3,0.215,0.875,0.15,0.782837
3,10,4,0.215,0.875,0.15,0.691254
3,10,5,0.215,0.875,0.15,0.282806
3,10,6,0.215,0.875,0.15,0.798615
3,10,7,0.215,0.875,0.15,0.780243
3,10,8,0.215,0.875,0.15,0.699799
3,10,9,0.215,0.875,0.15,0.22757
4,13,0,0.229,0.865,0.154,0.301666
4,13,1,0.229,0.865,0.154,0.801819
4,13,2,0.229,0.865,0.154,0.417725
4,13,3,0.229,0.865,0.154,0.802124
4,13,4,0.229,0.865,0.154,0.153839
4,13,4,0.229,0.865,0.154,0.321472
4,13,4,0.229,0.865,0.154,0.611969
4,13,5,0.229,0.865,0.154,0.920502
4,13,6,0.229,0.865,0.154,0.237488
4,13,7,0.229,0.865,0.154,0.895996
4,13,8,0.229,0.865,0.154,0.957947
4,13,9,0.229,0.865,0.154,0.92746
4,13,10,0.229,0.865,0.154,0.298828
4,13,11,0.229,0.865,0.154,0.530731
4,13,12,0.229,0.865,0.154,0.386383
5,9,0,0.22,0.871,0.172,0.455383
5,9,1,0.22,0.871,0.172,0.386261
5,9,2,0.22,0.871,0.172,0.731445
5,9,3,0.22,0.871,0.172,0.135773
5,9,3,0.22,0.871,0.172,0.228516
5,9,3,0.22,0.871,0.172,0.631958
5,9,4,0.22,0.871,0.172,0.254303
5,9,5,0.22,0.871,0.172,0.731689
5,9,6,0.22,0.871,0.172,0.477509
5,9,7,0.22,0.871,0.172,0.804169
5,9,8,0.22,0.871,0.172,0.752655
6,19,0,0.22,0.863,0.181,0.713531
6,19,1,0.22,0.863,0.181,0.921356
6,19,2,0.22,0.863,0.181,0.844055
6,19,3,0.22,0.863,0.181,0.876404
6,19,4,0.22,0.863,0.181,0.658539
6,19,5,0.22,0.863,0.181,0.246033
6,19,6,0.22,0.863,0.181,0.000305
6,19,6,0.22,0.863,0.181,0.03421
6,19,6,0.22,0.863,0.181,0.432495
6,19,7,0.22,0.863,0.181,0.275299
6,19,8,0.22,0.863,0.181,0.684906
6,19,9,0.22,0.863,0.181,0.02359
6,19,9,0.22,0.863,0.181,0.727692
6,19,9,0.22,0.863,0.181,0.292694
6,19,10,0.22,0.863,0.181,0.986877
6,19,11,0.22,0.863,0.181,0.921295
6,19,12,0.22,0.863,0.181,0.578094
6,19,13,0.22,0.863,0.181,0.849976
6,19,14,0.22,0.863,0.181,0.279022
6,19,15,0.22,0.863,0.181,0.574982
6,19,16,0.22,0.863,0.181,0.227509
6,19,17,0.22,0.863,0.181,0.85788
6,19,18,0.22,0.863,0.181,0.002075
6,19,18,0.22,0.863,0.181,0.695923
6,19,18,0.22,0.863,0.181,0.706512
7,8,0,0.209,0.866,0.153,0.664825
7,8,1,0.209,0.866,0.153,0.538574
7,8,2,0.209,0.866,0.153,0.646484
