learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,0,0.238,0.877,0.163,0.232483,0
1,4,3,0.238,0.877,0.163,0.368591,1
2,8,3,0.201,0.881,0.16,0.234314,0
2,8,5,0.201,0.881,0.16,0.786041,1
3,10,0,0.215,0.875,0.15,0.096436,0
3,10,5,0.215,0.875,0.15,0.735168,1
4,13,2,0.229,0.865,0.154,0.882782,0
4,13,4,0.229,0.865,0.154,0.910309,2
4,13,7,0.229,0.865,0.154,0.237976,4
6,19,1,0.22,0.863,0.181,0.663452,2
6,19,5,0.22,0.863,0.181,0.149902,8
6,19,8,0.22,0.863,0.181,0.861694,1
6,19,9,0.22,0.863,0.181,0.039551,7
6,19,12,0.22,0.863,0.181,0.758087,5
6,19,16,0.22,0.863,0.181,0.094574,0
6,19,17,0.22,0.863,0.181,0.687195,6
7,8,2,0.209,0.866,0.153,0.620148,2
7,8,3,0.209,0.866,0.153,0.927124,5
8,10,0,0.223,0.887,0.165,0.57489,2
8,10,4,0.223,0.887,0.165,0.329926,6
8,10,8,0.223,0.887,0.165,0.838531,1
9,13,1,0.199,0.871,0.156,0.592407,2
9,13,3,0.199,0.871,0.156,0.019379,0
9,13,4,0.199,0.871,0.156,0.00592,8
9,13,12,0.199,0.871,0.156,0.242706,1
10,7,4,0.2,0.876,0.158,0.917877,2
10,7,6,0.2,0.876,0.158,0.775116,0
11,2,0,0.194,0.867,0.189,0.064148,2
11,2,1,0.194,0.867,0.189,0.653076,0
12,19,1,0.221,0.877,0.142,0.639191,6
12,19,11,0.221,0.877,0.142,0.478821,4
13,8,3,0.232,0.87,0.181,0.524689,6
13,8,5,0.232,0.87,0.181,0.298523,2
14,7,0,0.219,0.871,0.161,0.070099,2
16,8,0,0.201,0.854,0.167,0.406464,2
16,8,4,0.201,0.854,0.167,0.87616,6
17,16,6,0.22,0.885,0.159,0.713531,2
17,16,7,0.22,0.885,0.159,0.704224,6
17,16,11,0.22,0.885,0.159,0.533112,1
17,16,13,0.22,0.885,0.159,0.323883,0
17,16,15,0.22,0.885,0.159,0.152588,3
18,10,3,0.213,0.871,0.173,0.993622,2
19,5,0,0.203,0.874,0.147,0.980011,2
20,16,3,0.203,0.875,0.159,0.191589,2
20,16,4,0.203,0.875,0.159,0.011871,6
20,16,8,0.203,0.875,0.159,0.042023,1
21,6,3,0.224,0.868,0.161,0.183105,2
22,11,3,0.213,0.886,0.179,0.663208,2
22,11,4,0.213,0.886,0.179,0.621948,6
22,11,6,0.213,0.886,0.179,0.283722,1
24,12,4,0.204,0.882,0.181,0.548828,2
24,12,9,0.204,0.882,0.181,0.196228,6
25,15,0,0.222,0.878,0.162,0.235382,2
25,15,1,0.222,0.878,0.162,0.775024,6
25,15,6,0.222,0.878,0.162,0.754944,1
26,20,0,0.21,0.877,0.164,0.274567,2
26,20,5,0.21,0.877,0.164,0.953827,6
26,20,7,0.21,0.877,0.164,0.834686,1
26,20,8,0.21,0.877,0.164,0.774139,0
26,20,11,0.21,0.877,0.164,0.72644,8
27,10,6,0.197,0.884,0.171,0.060272,2
27,10,7,0.197,0.884,0.171,0.7005,0
28,20,2,0.222,0.858,0.156,0.665436,0
28,20,3,0.222,0.858,0.156,0.414886,4
28,20,6,0.222,0.858,0.156,0.338959,8
28,20,8,0.222,0.858,0.156,0.184082,2
29,20,18,0.225,0.848,0.187,0.730255,0
29,20,19,0.225,0.848,0.187,0.465149,4
30,13,5,0.214,0.883,0.167,0.360809,0
30,13,6,0.214,0.883,0.167,0.426361,4
30,13,7,0.214,0.883,0.167,0.76889,8
30,13,11,0.214,0.883,0.167,0.365417,2
31,10,2,0.21,0.878,0.158,0.838867,2
31,10,6,0.21,0.878,0.158,0.189331,1
32,15,1,0.224,0.892,0.171,0.927521,6
32,15,2,0.224,0.892,0.171,0.123138,5
32,15,5,0.224,0.892,0.171,0.861816,7
32,15,14,0.224,0.892,0.171,0.55014,3
33,22,8,0.215,0.885,0.181,0.364624,6
33,22,9,0.215,0.885,0.181,0.48288,5
33,22,15,0.215,0.885,0.181,0.252106,8
33,22,17,0.215,0.885,0.181,0.517822,2
33,22,18,0.215,0.885,0.181,0.454865,7
35,23,0,0.211,0.883,0.171,0.874115,5
35,23,3,0.211,0.883,0.171,0.683655,8
35,23,9,0.211,0.883,0.171,0.49353,6
35,23,11,0.211,0.883,0.171,0.358398,2
35,23,13,0.211,0.883,0.171,0.74176,7
35,23,14,0.211,0.883,0.171,0.772949,3
35,23,17,0.211,0.883,0.171,0.50824,0
35,23,18,0.211,0.883,0.171,0.372833,9
37,9,0,0.204,0.862,0.175,0.92691,5
37,9,3,0.204,0.862,0.175,0.375275,8
38,27,1,0.186,0.87,0.168,0.376984,5
38,27,12,0.186,0.87,0.168,0.197205,8
38,27,13,0.186,0.87,0.168,0.397247,6
38,27,23,0.186,0.87,0.168,0.655884,2
40,16,7,0.217,0.889,0.162,0.733246,5
40,16,8,0.217,0.889,0.162,0.099304,8
40,16,15,0.217,0.889,0.162,0.271454,6
41,17,9,0.222,0.866,0.147,0.441223,5
41,17,12,0.222,0.866,0.147,0.670319,8
42,3,1,0.208,0.883,0.156,0.874207,5
43,19,6,0.208,0.866,0.186,0.942291,5
43,19,16,0.208,0.866,0.186,0.442047,8
44,18,8,0.229,0.874,0.148,0.01944,5
44,18,10,0.229,0.874,0.148,0.574799,8
44,18,17,0.229,0.874,0.148,0.307373,6
45,23,6,0.212,0.857,0.18,0.432709,5
45,23,9,0.212,0.857,0.18,0.643829,8
45,23,22,0.212,0.857,0.18,0.383209,3
46,15,0,0.215,0.874,0.166,0.574646,3
46,15,2,0.215,0.874,0.166,0.864716,8
46,15,4,0.215,0.874,0.166,0.650116,9
46,15,8,0.215,0.874,0.166,0.291992,5
46,15,10,0.215,0.874,0.166,0.875763,1
46,15,12,0.215,0.874,0.166,0.937561,6
48,11,4,0.235,0.876,0.14,0.076202,3
48,11,7,0.235,0.876,0.14,0.317352,8
48,11,8,0.235,0.876,0.14,0.795868,9
49,29,14,0.196,0.879,0.164,0.577179,3
49,29,18,0.196,0.879,0.164,0.707916,8
49,29,28,0.196,0.879,0.164,0.491913,9
50,11,0,0.227,0.872,0.161,0.515656,8
50,11,2,0.227,0.872,0.161,0.283691,5
50,11,5,0.227,0.872,0.161,0.92981,0
50,11,9,0.227,0.872,0.161,0.31311,9
