learnerID,sitesVisited,step,node,pr(rr),pr(fr),pr(sr),rr,fr,sr,ratingValue,nodeValue
3,10,6,0,0.215,0.875,0.15,0.182617188,0.629516602,0.102813721,4,0.743625572
3,10,6,1,0.215,0.875,0.15,0.182617188,0.629516602,0.102813721,4,0.741912837
3,10,6,2,0.215,0.875,0.15,0.182617188,0.629516602,0.102813721,4,0.56409742
3,10,6,3,0.215,0.875,0.15,0.182617188,0.629516602,0.102813721,4,0.625476719
3,10,6,4,0.215,0.875,0.15,0.182617188,0.629516602,0.102813721,4,0.729435283
3,10,6,5,0.215,0.875,0.15,0.182617188,0.629516602,0.102813721,4,0.544521203
3,10,6,6,0.215,0.875,0.15,0.182617188,0.629516602,0.102813721,4,0.720242826
3,10,6,7,0.215,0.875,0.15,0.182617188,0.629516602,0.102813721,4,0.523666572
3,10,6,8,0.215,0.875,0.15,0.182617188,0.629516602,0.102813721,4,0.562537788
3,10,6,9,0.215,0.875,0.15,0.182617188,0.629516602,0.102813721,4,0.746178895
4,13,7,0,0.229,0.865,0.154,0.121398926,0.635101318,0.152557373,1,0.460807694
4,13,7,1,0.229,0.865,0.154,0.121398926,0.635101318,0.152557373,1,0.50509716
4,13,7,2,0.229,0.865,0.154,0.121398926,0.635101318,0.152557373,1,0.441273111
4,13,7,3,0.229,0.865,0.154,0.121398926,0.635101318,0.152557373,1,0.364877596
4,13,7,4,0.229,0.865,0.154,0.121398926,0.635101318,0.152557373,1,0.592343834
4,13,7,5,0.229,0.865,0.154,0.121398926,0.635101318,0.152557373,1,0.335541295
4,13,7,6,0.229,0.865,0.154,0.121398926,0.635101318,0.152557373,1,0.607483549
4,13,7,7,0.229,0.865,0.154,0.121398926,0.635101318,0.152557373,1,0.336046716
4,13,7,8,0.229,0.865,0.154,0.121398926,0.635101318,0.152557373,1,0.355433238
4,13,7,9,0.229,0.865,0.154,0.121398926,0.635101318,0.152557373,1,0.512328214
6,19,17,0,0.22,0.863,0.181,0.136322021,0.14553833,0.072387695,0,0.234042263
6,19,17,1,0.22,0.863,0.181,0.136322021,0.14553833,0.072387695,0,0.419675588
6,19,17,2,0.22,0.863,0.181,0.136322021,0.14553833,0.072387695,0,0.412085671
6,19,17,3,0.22,0.863,0.181,0.136322021,0.14553833,0.072387695,0,0.351216473
6,19,17,4,0.22,0.863,0.181,0.136322021,0.14553833,0.072387695,0,0.301541263
6,19,17,5,0.22,0.863,0.181,0.136322021,0.14553833,0.072387695,0,0.197571754
6,19,17,6,0.22,0.863,0.181,0.136322021,0.14553833,0.072387695,0,0.337520864
6,19,17,7,0.22,0.863,0.181,0.136322021,0.14553833,0.072387695,0,0.187899476
6,19,17,8,0.22,0.863,0.181,0.136322021,0.14553833,0.072387695,0,0.182985682
6,19,17,9,0.22,0.863,0.181,0.136322021,0.14553833,0.072387695,0,0.310715727
8,10,5,0,0.223,0.887,0.165,0.074462891,0.359436035,0.014892578,0,0.123395559
8,10,5,1,0.223,0.887,0.165,0.074462891,0.359436035,0.014892578,0,0.217924957
8,10,5,2,0.223,0.887,0.165,0.074462891,0.359436035,0.014892578,0,0.391945415
8,10,5,3,0.223,0.887,0.165,0.074462891,0.359436035,0.014892578,0,0.300131517
8,10,5,4,0.223,0.887,0.165,0.074462891,0.359436035,0.014892578,0,0.171335348
8,10,5,5,0.223,0.887,0.165,0.074462891,0.359436035,0.014892578,0,0.304264674
8,10,5,6,0.223,0.887,0.165,0.074462891,0.359436035,0.014892578,0,0.198517606
8,10,5,7,0.223,0.887,0.165,0.074462891,0.359436035,0.014892578,0,0.320283166
8,10,5,8,0.223,0.887,0.165,0.074462891,0.359436035,0.014892578,0,0.278955053
8,10,5,9,0.223,0.887,0.165,0.074462891,0.359436035,0.014892578,0,0.159178968
9,13,3,0,0.199,0.871,0.156,0.067108154,0.660491943,0.138061523,1,0.244568705
9,13,3,1,0.199,0.871,0.156,0.067108154,0.660491943,0.138061523,1,0.18460974
9,13,3,2,0.199,0.871,0.156,0.067108154,0.660491943,0.138061523,1,0.251436084
9,13,3,3,0.199,0.871,0.156,0.067108154,0.660491943,0.138061523,1,0.193249898
9,13,3,4,0.199,0.871,0.156,0.067108154,0.660491943,0.138061523,1,0.262805997
9,13,3,5,0.199,0.871,0.156,0.067108154,0.660491943,0.138061523,1,0.236340925
9,13,3,6,0.199,0.871,0.156,0.067108154,0.660491943,0.138061523,1,0.171932128
9,13,3,7,0.199,0.871,0.156,0.067108154,0.660491943,0.138061523,1,0.232341124
9,13,3,8,0.199,0.871,0.156,0.067108154,0.660491943,0.138061523,1,0.251424439
9,13,3,9,0.199,0.871,0.156,0.067108154,0.660491943,0.138061523,1,0.172637235
12,19,4,0,0.221,0.877,0.142,0.16015625,0.262939453,0.095916748,4,0.42063038
12,19,4,1,0.221,0.877,0.142,0.16015625,0.262939453,0.095916748,4,0.578167975
12,19,4,2,0.221,0.877,0.142,0.16015625,0.262939453,0.095916748,4,0.619393045
12,19,4,3,0.221,0.877,0.142,0.16015625,0.262939453,0.095916748,4,0.531197093
12,19,4,4,0.221,0.877,0.142,0.16015625,0.262939453,0.095916748,4,0.392568331
12,19,4,5,0.221,0.877,0.142,0.16015625,0.262939453,0.095916748,4,0.611976592
12,19,4,6,0.221,0.877,0.142,0.16015625,0.262939453,0.095916748,4,0.54174823
12,19,4,7,0.221,0.877,0.142,0.16015625,0.262939453,0.095916748,4,0.593062242
12,19,4,8,0.221,0.877,0.142,0.16015625,0.262939453,0.095916748,4,0.59999918
12,19,4,9,0.221,0.877,0.142,0.16015625,0.262939453,0.095916748,4,0.419249899
12,19,8,0,0.221,0.877,0.142,0.126617432,0.39944458,0.005828857,2,0.46031519
12,19,8,1,0.221,0.877,0.142,0.126617432,0.39944458,0.005828857,2,0.539083987
12,19,8,2,0.221,0.877,0.142,0.126617432,0.39944458,0.005828857,2,0.559696522
12,19,8,3,0.221,0.877,0.142,0.126617432,0.39944458,0.005828857,2,0.515598546
12,19,8,4,0.221,0.877,0.142,0.126617432,0.39944458,0.005828857,2,0.446284165
12,19,8,5,0.221,0.877,0.142,0.126617432,0.39944458,0.005828857,2,0.555988296
12,19,8,6,0.221,0.877,0.142,0.126617432,0.39944458,0.005828857,2,0.520874115
12,19,8,7,0.221,0.877,0.142,0.126617432,0.39944458,0.005828857,2,0.546531121
12,19,8,8,0.221,0.877,0.142,0.126617432,0.39944458,0.005828857,2,0.54999959
12,19,8,9,0.221,0.877,0.142,0.126617432,0.39944458,0.005828857,2,0.45962495
12,19,14,0,0.221,0.877,0.142,0.204437256,0.478088379,0.048980713,0,0.273719443
12,19,14,1,0.221,0.877,0.142,0.204437256,0.478088379,0.048980713,0,0.380425302
12,19,14,2,0.221,0.877,0.142,0.204437256,0.478088379,0.048980713,0,0.298332326
12,19,14,3,0.221,0.877,0.142,0.204437256,0.478088379,0.048980713,0,0.475866754
12,19,14,4,0.221,0.877,0.142,0.204437256,0.478088379,0.048980713,0,0.246555037
12,19,14,5,0.221,0.877,0.142,0.204437256,0.478088379,0.048980713,0,0.315943472
12,19,14,6,0.221,0.877,0.142,0.204437256,0.478088379,0.048980713,0,0.291786853
12,19,14,7,0.221,0.877,0.142,0.204437256,0.478088379,0.048980713,0,0.283294493
12,19,14,8,0.221,0.877,0.142,0.204437256,0.478088379,0.048980713,0,0.373050968
12,19,14,9,0.221,0.877,0.142,0.204437256,0.478088379,0.048980713,0,0.444057442
15,15,0,0,0.218,0.879,0.17,0.17666626,0.540740967,0.12701416,4,0.630485294
15,15,0,1,0.218,0.879,0.17,0.17666626,0.540740967,0.12701416,4,0.682125488
15,15,0,2,0.218,0.879,0.17,0.17666626,0.540740967,0.12701416,4,0.463263583
15,15,0,3,0.218,0.879,0.17,0.17666626,0.540740967,0.12701416,4,0.613410096
15,15,0,4,0.218,0.879,0.17,0.17666626,0.540740967,0.12701416,4,0.602712802
15,15,0,5,0.218,0.879,0.17,0.17666626,0.540740967,0.12701416,4,0.452492938
15,15,0,6,0.218,0.879,0.17,0.17666626,0.540740967,0.12701416,4,0.616136252
15,15,0,7,0.218,0.879,0.17,0.17666626,0.540740967,0.12701416,4,0.415313819
15,15,0,8,0.218,0.879,0.17,0.17666626,0.540740967,0.12701416,4,0.499063272
15,15,0,9,0.218,0.879,0.17,0.17666626,0.540740967,0.12701416,4,0.718207616
24,12,3,0,0.204,0.882,0.181,0.186218262,0.493225098,0.040649414,2,0.565242647
24,12,3,1,0.204,0.882,0.181,0.186218262,0.493225098,0.040649414,2,0.591062744
24,12,3,2,0.204,0.882,0.181,0.186218262,0.493225098,0.040649414,2,0.481631792
24,12,3,3,0.204,0.882,0.181,0.186218262,0.493225098,0.040649414,2,0.556705048
24,12,3,4,0.204,0.882,0.181,0.186218262,0.493225098,0.040649414,2,0.551356401
24,12,3,5,0.204,0.882,0.181,0.186218262,0.493225098,0.040649414,2,0.476246469
24,12,3,6,0.204,0.882,0.181,0.186218262,0.493225098,0.040649414,2,0.558068126
24,12,3,7,0.204,0.882,0.181,0.186218262,0.493225098,0.040649414,2,0.457656909
24,12,3,8,0.204,0.882,0.181,0.186218262,0.493225098,0.040649414,2,0.499531636
24,12,3,9,0.204,0.882,0.181,0.186218262,0.493225098,0.040649414,2,0.609103808
25,15,6,0,0.222,0.878,0.162,0.148529053,0.155639648,0.150115967,2,0.532621323
25,15,6,1,0.222,0.878,0.162,0.148529053,0.155639648,0.150115967,2,0.545531372
25,15,6,2,0.222,0.878,0.162,0.148529053,0.155639648,0.150115967,2,0.490815896
25,15,6,3,0.222,0.878,0.162,0.148529053,0.155639648,0.150115967,2,0.528352524
25,15,6,4,0.222,0.878,0.162,0.148529053,0.155639648,0.150115967,2,0.5256782
25,15,6,5,0.222,0.878,0.162,0.148529053,0.155639648,0.150115967,2,0.488123235
25,15,6,6,0.222,0.878,0.162,0.148529053,0.155639648,0.150115967,2,0.529034063
25,15,6,7,0.222,0.878,0.162,0.148529053,0.155639648,0.150115967,2,0.478828455
25,15,6,8,0.222,0.878,0.162,0.148529053,0.155639648,0.150115967,2,0.499765818
25,15,6,9,0.222,0.878,0.162,0.148529053,0.155639648,0.150115967,2,0.554551904
26,20,4,0,0.21,0.877,0.164,0.009460449,0.350769043,0.108581543,4,0.762672246
