learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,0,0.238,0.877,0.163,0.667633,0
1,4,1,0.238,0.877,0.163,0.524658,1
2,8,0,0.201,0.881,0.16,0.916473,0
2,8,7,0.201,0.881,0.16,0.849274,1
4,13,5,0.229,0.865,0.154,0.767365,0
4,13,7,0.229,0.865,0.154,0.204712,1
4,13,9,0.229,0.865,0.154,0.752472,2
5,9,1,0.22,0.871,0.172,0.993164,0
5,9,2,0.22,0.871,0.172,0.074707,1
6,19,13,0.22,0.863,0.181,0.886475,0
9,13,6,0.199,0.871,0.156,0.605469,0
10,7,0,0.2,0.876,0.158,0.807312,0
11,2,0,0.194,0.867,0.189,0.984344,0
12,19,3,0.221,0.877,0.142,0.003998,0
12,19,5,0.221,0.877,0.142,0.868835,8
12,19,10,0.221,0.877,0.142,0.574554,3
12,19,14,0.221,0.877,0.142,0.003418,7
12,19,16,0.221,0.877,0.142,0.598755,5
12,19,18,0.221,0.877,0.142,0.705048,9
13,8,1,0.232,0.87,0.181,0.108124,5
13,8,2,0.232,0.87,0.181,0.093781,8
13,8,3,0.232,0.87,0.181,0.661896,3
14,7,2,0.219,0.871,0.161,0.776031,5
14,7,5,0.219,0.871,0.161,0.524506,8
15,15,0,0.218,0.879,0.17,0.775299,5
15,15,2,0.218,0.879,0.17,0.139404,8
15,15,6,0.218,0.879,0.17,0.67804,3
16,8,5,0.201,0.854,0.167,0.806732,5
16,8,7,0.201,0.854,0.167,0.066284,8
17,16,3,0.22,0.885,0.159,0.786835,5
17,16,6,0.22,0.885,0.159,0.533539,8
17,16,9,0.22,0.885,0.159,0.334412,3
17,16,10,0.22,0.885,0.159,0.709106,0
18,10,3,0.213,0.871,0.173,0.375214,5
19,5,1,0.203,0.874,0.147,0.577057,5
19,5,2,0.203,0.874,0.147,0.912506,8
20,16,2,0.203,0.875,0.159,0.077332,5
20,16,4,0.203,0.875,0.159,0.482513,8
20,16,10,0.203,0.875,0.159,0.817474,3
20,16,12,0.203,0.875,0.159,0.067047,0
20,16,14,0.203,0.875,0.159,0.280334,9
20,16,15,0.203,0.875,0.159,0.726685,7
21,6,2,0.224,0.868,0.161,0.313141,5
22,11,2,0.213,0.886,0.179,0.991943,5
22,11,3,0.213,0.886,0.179,0.741791,8
22,11,4,0.213,0.886,0.179,0.628876,3
22,11,6,0.213,0.886,0.179,0.405426,0
22,11,9,0.213,0.886,0.179,0.993256,9
23,1,0,0.201,0.886,0.163,0.837799,5
24,12,0,0.204,0.882,0.181,0.385498,5
24,12,5,0.204,0.882,0.181,0.672699,8
24,12,8,0.204,0.882,0.181,0.254211,3
24,12,9,0.204,0.882,0.181,0.049774,0
25,15,2,0.222,0.878,0.162,0.8349,5
25,15,8,0.222,0.878,0.162,0.142303,8
25,15,9,0.222,0.878,0.162,0.367157,3
25,15,10,0.222,0.878,0.162,0.728546,0
25,15,12,0.222,0.878,0.162,0.953979,9
26,20,0,0.21,0.877,0.164,0.067474,5
26,20,1,0.21,0.877,0.164,0.590454,8
26,20,3,0.21,0.877,0.164,0.011688,3
26,20,6,0.21,0.877,0.164,0.75296,0
